Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CDI-746,Bug,Closed,CDI,CDI Specification Issues,software,Obsolete,09/06/2020 05:06,19/05/2021 07:24
CDI-745,Bug,Resolved,CDI,CDI Specification Issues,software,Obsolete,13/06/2019 10:57,14/06/2019 07:16
CDI-744,Bug,Closed,CDI,CDI Specification Issues,software,Obsolete,29/05/2019 13:43,19/05/2021 07:19
CDI-743,Bug,Closed,CDI,CDI Specification Issues,software,Obsolete,15/02/2019 08:23,19/05/2021 07:26
CDI-742,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,18/01/2019 03:03,19/05/2021 07:23
CDI-741,Clarification,Closed,CDI,CDI Specification Issues,software,Obsolete,14/01/2019 16:40,19/05/2021 07:24
CDI-740,Bug,Closed,CDI,CDI Specification Issues,software,Obsolete,29/11/2018 06:05,19/05/2021 07:24
CDI-739,Bug,Closed,CDI,CDI Specification Issues,software,Obsolete,29/11/2018 05:50,19/05/2021 07:20
CDI-738,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,22/11/2018 11:14,19/05/2021 07:23
CDI-737,Bug,Closed,CDI,CDI Specification Issues,software,Obsolete,15/11/2018 04:06,19/05/2021 07:24
CDI-736,Clarification,Closed,CDI,CDI Specification Issues,software,Obsolete,18/09/2018 03:48,19/05/2021 07:19
CDI-735,Clarification,Closed,CDI,CDI Specification Issues,software,Obsolete,03/09/2018 06:39,19/05/2021 07:23
CDI-734,Clarification,Closed,CDI,CDI Specification Issues,software,Obsolete,03/09/2018 03:15,19/05/2021 07:19
CDI-733,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,14/08/2018 10:47,19/05/2021 07:18
CDI-732,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,02/07/2018 07:38,19/05/2021 07:21
CDI-731,Bug,Closed,CDI,CDI Specification Issues,software,Not a Bug,27/06/2018 07:01,27/06/2018 10:23
CDI-730,Clarification,Closed,CDI,CDI Specification Issues,software,Obsolete,20/06/2018 04:52,19/05/2021 07:22
CDI-729,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,18/06/2018 05:21,19/05/2021 07:21
CDI-728,Clarification,Closed,CDI,CDI Specification Issues,software,Obsolete,08/06/2018 16:13,19/05/2021 07:21
CDI-727,Bug,Resolved,CDI,CDI Specification Issues,software,Done,07/06/2018 13:57,19/07/2018 10:35
CDI-726,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,29/05/2018 11:03,19/05/2021 07:26
CDI-725,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,21/05/2018 15:26,19/05/2021 07:21
CDI-724,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,19/03/2018 14:44,19/05/2021 07:25
CDI-723,Feature Request,Closed,CDI,CDI Specification Issues,software,Obsolete,27/02/2018 08:22,19/05/2021 07:19
